UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel
1766035719529,2025-12-18 13:28:39.529,1362.378000,2.050537,23,15,2,0.004010,0.006929,-0.040018,-0.040207,-0.205597,0.977799,-25.393590,1.606281,26.739990,0.964470,-0.123137,0.233689,0.000000,0.000000,0.000000,0.000000,0,0,3.579620,4.028107,0.000619,0.000000,-25.354690,1.602759,26.751830,355.243300,78.891980,359.081800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719541,2025-12-18 13:28:39.541,1362.389000,2.061890,23,15,2,0.004010,0.006929,-0.040018,-0.040207,-0.205597,0.977799,-25.393560,1.606230,26.740140,0.964570,-0.123677,0.232990,0.000000,0.000000,0.000000,0.000000,0,0,3.579620,4.028107,0.000619,0.000000,-25.354650,1.602686,26.751950,355.274300,78.931470,359.087800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719552,2025-12-18 13:28:39.552,1362.400000,2.072632,23,15,2,0.029191,0.005068,-0.039574,-0.139420,-0.265396,0.953995,-25.388100,1.604049,26.715740,0.926799,-0.184294,0.327199,0.000000,0.000000,0.000000,0.000000,0,0,3.735428,3.749146,0.000039,0.000000,-25.354620,1.602692,26.752090,355.310500,78.954790,359.098400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719563,2025-12-18 13:28:39.563,1362.411000,2.083862,23,15,2,0.006203,0.006599,-0.039343,-0.051147,-0.210144,0.976318,-25.392390,1.605899,26.738460,0.961385,-0.129270,0.242904,0.000000,0.000000,0.000000,0.000000,0,0,3.676895,4.076538,0.000010,0.000000,-25.354590,1.602616,26.752250,355.337300,78.964960,359.112800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719574,2025-12-18 13:28:39.574,1362.422000,2.095093,23,15,2,0.006203,0.006599,-0.039343,-0.051147,-0.210144,0.976318,-25.392350,1.605865,26.738700,0.961417,-0.129696,0.242549,0.000000,0.000000,0.000000,0.000000,0,0,3.676895,4.076538,0.000010,0.000000,-25.354550,1.602565,26.752480,355.361600,78.983970,359.120000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719585,2025-12-18 13:28:39.585,1362.433000,2.105957,23,15,2,0.004010,0.006929,-0.040018,-0.040207,-0.205597,0.977799,-25.393470,1.606085,26.740970,0.964471,-0.125998,0.232156,0.000000,0.000000,0.000000,0.000000,0,0,3.579620,4.028107,0.000002,0.000000,-25.354560,1.602445,26.752750,355.406800,78.970140,359.124500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719596,2025-12-18 13:28:39.596,1362.444000,2.117188,23,15,2,0.031603,0.004903,-0.039756,-0.192322,-0.261963,0.945709,-25.387720,1.603614,26.714260,0.907952,-0.182737,0.377107,0.000000,0.000000,0.000000,0.000000,0,0,3.841431,4.073639,0.000158,0.000000,-25.354550,1.602381,26.753010,355.425400,78.962840,359.123100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719607,2025-12-18 13:28:39.607,1362.456000,2.128296,23,15,2,0.031954,0.004670,-0.039390,-0.232559,-0.270142,0.934296,-25.387250,1.603397,26.714280,0.889214,-0.191803,0.415306,0.000000,0.000000,0.000000,0.000000,0,0,4.016098,4.093903,0.000158,0.000000,-25.354550,1.602342,26.753310,355.459800,78.916220,359.134400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719618,2025-12-18 13:28:39.618,1362.467000,2.139404,23,15,2,0.031954,0.004670,-0.039390,-0.232559,-0.270142,0.934296,-25.387200,1.603353,26.714560,0.888771,-0.192300,0.416024,0.000000,0.000000,0.000000,0.000000,0,0,4.016098,4.093903,0.000158,0.000000,-25.354530,1.602271,26.753620,355.485700,78.864310,359.150300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766035719630,2025-12-18 13:28:39.630,1362.478000,2.150513,23,15,2,0.032047,0.004743,-0.039847,-0.261017,-0.275894,0.925064,-25.387630,1.603372,26.714680,0.873967,-0.199086,0.443326,0.000000,0.000000,0.000000,0.000000,0,0,3.829391,4.268280,0.000010,0.000000,-25.354580,1.602218,26.753970,355.527300,78.793250,359.163500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
