UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1765870675377,2025-12-16 15:37:55.377,2322.443000,2.047119,23,10,2,-0.029403,0.010770,-0.038534,0.397324,0.026169,0.917297,-22.373000,1.626816,44.491660,0.437862,0.034129,-0.898386,-20.0300159,1.80943906,39.6844292,5.35092497,Building,Surface,3.485794,3.742813,0.009966,0.000000,-22.362540,1.616112,44.444320,358.968300,130.560900,358.767500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675389,2025-12-16 15:37:55.389,2322.455000,2.058350,23,10,2,-0.029252,0.010764,-0.038431,0.381058,0.036758,0.923813,-22.372740,1.626714,44.491750,0.450232,0.044656,-0.891787,-19.9015846,1.87181449,39.5970612,5.48859453,Building,Surface,3.111389,3.765305,0.010027,0.000000,-22.362420,1.615999,44.444560,359.007800,130.746400,358.784100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675400,2025-12-16 15:37:55.400,2322.466000,2.069336,23,10,2,-0.029320,0.010920,-0.038958,0.367737,0.026382,0.929535,-22.372770,1.626855,44.492380,0.460753,0.033482,-0.886875,-19.7901535,1.81452835,39.5212555,5.60510397,Building,Surface,3.219940,3.732361,0.009966,0.000000,-22.362250,1.615940,44.444770,359.079300,130.928300,358.780200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675411,2025-12-16 15:37:55.411,2322.477000,2.080322,23,10,2,-0.029320,0.010920,-0.038958,0.367737,0.026382,0.929535,-22.372420,1.626795,44.492620,0.458485,0.031978,-0.888105,-19.8145008,1.80520201,39.5378189,5.5789609,Building,Surface,3.219940,3.732361,0.009966,0.000000,-22.362040,1.615814,44.444990,359.165700,131.077000,358.764300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675422,2025-12-16 15:37:55.422,2322.488000,2.091553,23,10,2,-0.029225,0.010858,-0.038353,0.344070,0.027405,0.938538,-22.371680,1.626622,44.492370,0.478615,0.031303,-0.877460,-19.5834694,1.80898082,39.3806572,5.8255496,Building,Surface,3.263779,3.690948,0.040841,0.000000,-22.361820,1.615594,44.445210,359.300400,131.222400,358.741900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675433,2025-12-16 15:37:55.433,2322.499000,2.102539,23,10,2,-0.029252,0.010764,-0.038431,0.381058,0.036758,0.923813,-22.371390,1.626317,44.492700,0.441478,0.035767,-0.896552,-19.9904633,1.81921124,39.6575241,5.39304399,Building,Surface,3.111389,3.765305,0.010149,0.000000,-22.361610,1.615217,44.445480,359.534900,131.324200,358.724800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675444,2025-12-16 15:37:55.444,2322.510000,2.113525,23,10,2,-0.029252,0.010764,-0.038431,0.381058,0.036758,0.923813,-22.371190,1.625978,44.493050,0.440395,0.030315,-0.897285,-20.0015869,1.78909183,39.6650925,5.38059759,Building,Surface,3.111389,3.765305,0.010149,0.000000,-22.361520,1.614651,44.445850,359.875100,131.402800,358.729700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675456,2025-12-16 15:37:55.456,2322.521000,2.124756,23,10,2,-0.029320,0.010920,-0.038958,0.367737,0.026382,0.929535,-22.371290,1.625691,44.493750,0.452871,0.013262,-0.891456,-19.8742695,1.69881392,39.5784798,5.5136528,Building,Surface,3.219940,3.732361,0.641728,0.000000,-22.361390,1.613919,44.446210,0.309408,131.460000,358.738800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675466,2025-12-16 15:37:55.466,2322.532000,2.135986,23,10,2,-0.029166,0.010787,-0.038009,0.328507,0.026993,0.944107,-22.370550,1.624967,44.493310,0.489469,0.004130,-0.872002,-19.449625,1.64961267,39.2896042,5.96749163,Building,Surface,3.323624,3.697433,0.002537,0.000000,-22.361390,1.612921,44.446590,0.957538,131.484700,358.765700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675478,2025-12-16 15:37:55.478,2322.543000,2.146973,23,10,2,-0.028996,0.010892,-0.038342,0.315262,0.007217,0.948959,-22.370750,1.624411,44.493720,0.501235,-0.027022,-0.864870,-19.2929287,1.4584831,39.1830063,6.14037466,Building,Surface,2.735352,3.529343,0.010146,0.000000,-22.361370,1.611803,44.447010,1.668772,131.516700,358.800000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675489,2025-12-16 15:37:55.489,2322.554000,2.158203,23,10,2,-0.028996,0.010892,-0.038342,0.315262,0.007217,0.948959,-22.370640,1.623541,44.493980,0.501451,-0.041504,-0.864170,-19.2861843,1.36824727,39.178421,6.15095282,Building,Surface,2.735352,3.529343,0.010146,0.000000,-22.361380,1.610371,44.447390,2.563184,131.476500,358.858500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675500,2025-12-16 15:37:55.500,2322.565000,2.169189,23,10,2,-0.029044,0.010772,-0.037757,0.320801,0.021225,0.946899,-22.370030,1.622518,44.493960,0.496184,-0.042405,-0.867171,-19.3555412,1.36489177,39.2256012,6.07528639,Building,Surface,3.019165,3.587708,0.010146,0.000000,-22.361400,1.608926,44.447850,3.483630,131.472500,358.917400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.562465906,0,0.826820552,1,1
1765870675511,2025-12-16 15:37:55.511,2322.577000,2.180420,23,10,2,-0.029058,0.010669,-0.037573,0.288925,0.015244,0.957214,-22.369760,1.621338,44.494170,0.524492,-0.064900,-0.848920,-9.26685238,-1.49945313E-14,23.286375,24.9817047,Building,Surface,2.891418,3.665253,0.161382,0.000000,-22.361440,1.607238,44.448320,4.485218,131.446600,358.958000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675522,2025-12-16 15:37:55.522,2322.588000,2.191406,23,10,2,-0.029058,0.010669,-0.037573,0.288925,0.015244,0.957214,-22.369600,1.620279,44.494460,0.524157,-0.081918,-0.847655,-12.0021515,-1.78548701E-14,27.7284546,19.7789841,Building,Surface,2.891418,3.665253,0.161382,0.000000,-22.361440,1.605535,44.448790,5.512633,131.403200,358.977200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675533,2025-12-16 15:37:55.533,2322.599000,2.202393,23,10,2,-0.029215,0.011280,-0.041515,0.260361,-0.145004,0.954544,-22.372220,1.620264,44.497440,0.528568,-0.257045,-0.809019,-19.0404243,-2.53690095E-14,39.39785,6.30332422,Building,Surface,2.739227,3.173569,0.000638,0.000000,-22.361450,1.603827,44.449300,6.519327,131.374100,358.975700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675544,2025-12-16 15:37:55.544,2322.610000,2.213623,23,10,0,0.026310,0.012054,-0.041138,0.202667,-0.590744,0.780975,-22.408450,1.618917,44.455810,0.396243,-0.692264,-0.603106,-21.4817924,-2.77177336E-14,43.0453949,2.33855391,Building,Surface,2.950623,2.932907,0.002521,0.000000,-22.361450,1.602044,44.449820,7.575145,131.316400,358.907900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675555,2025-12-16 15:37:55.555,2322.621000,2.224609,23,10,0,0.026531,0.009488,-0.034838,0.381302,-0.414261,0.826431,-22.404050,1.614348,44.452210,0.320894,-0.540876,-0.777478,-21.4462852,-2.71293743E-14,42.1316757,2.9846797,Building,Surface,3.139755,3.128647,0.002521,0.000000,-22.361540,1.600298,44.450460,8.601894,131.269600,358.821500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675567,2025-12-16 15:37:55.567,2322.632000,2.235840,23,10,0,0.026531,0.009488,-0.034838,0.381302,-0.414261,0.826431,-22.403870,1.613137,44.452570,0.314390,-0.555184,-0.770014,-21.4903927,-2.71831745E-14,42.2152328,2.9055779,Building,Surface,3.139755,3.128647,0.002521,0.000000,-22.361530,1.598542,44.451020,9.639935,131.233200,358.706500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675578,2025-12-16 15:37:55.578,2322.643000,2.247070,23,10,2,-0.029215,0.011280,-0.041515,0.260361,-0.145004,0.954544,-22.371560,1.616287,44.498690,0.515632,-0.325001,-0.792759,-19.8072262,-2.61148694E-14,40.55616,4.9730978,Building,Surface,2.739227,3.173569,0.010147,0.000000,-22.361590,1.596832,44.451510,10.638390,131.208700,358.586000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675589,2025-12-16 15:37:55.589,2322.654000,2.258057,23,10,0,0.026310,0.012054,-0.041138,0.202667,-0.590744,0.780975,-22.407720,1.614511,44.456990,0.362361,-0.740968,-0.565364,-21.6181641,-2.78334518E-14,43.2251015,2.178895,Building,Surface,2.950623,2.932907,0.009963,0.000000,-22.361580,1.595119,44.451980,11.611790,131.196900,358.462100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675600,2025-12-16 15:37:55.600,2322.665000,2.269043,23,10,0,0.026310,0.012054,-0.041138,0.202667,-0.590744,0.780975,-22.407470,1.613476,44.457190,0.353545,-0.751838,-0.556525,-21.6487389,-2.78577651E-14,43.2628632,2.14601493,Building,Surface,2.950623,2.932907,0.009963,0.000000,-22.361560,1.593503,44.452400,12.558690,131.213200,358.363700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675611,2025-12-16 15:37:55.611,2322.677000,2.280273,23,10,2,0.027926,0.013344,-0.049582,0.049530,-0.553543,0.831329,-22.414320,1.615640,44.461400,0.489336,-0.732739,-0.472880,-21.335371,-2.79581317E-14,43.4187317,2.20490122,Building,Surface,3.695602,3.121826,0.040097,0.000000,-22.361580,1.591947,44.452830,13.435520,131.223500,358.312100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675622,2025-12-16 15:37:55.622,2322.688000,2.291260,23,10,0,0.027991,0.014000,-0.052537,0.189133,-0.677322,0.710938,-22.416200,1.616199,44.463240,0.280626,-0.836496,-0.470630,-21.8740005,-2.80451897E-14,43.5539322,1.93207622,Building,Surface,3.502609,3.272293,0.010085,0.000000,-22.361630,1.590519,44.453160,14.235820,131.231100,358.302100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675633,2025-12-16 15:37:55.633,2322.699000,2.302490,23,10,2,-0.029075,0.009386,-0.040345,0.329102,-0.529266,0.782013,-22.369990,1.609476,44.499130,0.256420,-0.722922,-0.641566,-21.7991123,-2.77340796E-14,43.0707817,2.22631955,Building,Surface,3.124084,3.518768,0.010024,0.000000,-22.361660,1.589134,44.453550,15.007940,131.252700,358.300000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675644,2025-12-16 15:37:55.644,2322.710000,2.313477,23,10,2,-0.029075,0.009386,-0.040345,0.329102,-0.529266,0.782013,-22.369850,1.608649,44.499200,0.249850,-0.730232,-0.635855,-21.8194408,-2.77518978E-14,43.0984535,2.2029016,Building,Surface,3.124084,3.518768,0.010024,0.000000,-22.361700,1.587877,44.453770,15.701230,131.241300,358.317000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675656,2025-12-16 15:37:55.656,2322.721000,2.324707,23,10,2,0.027926,0.013344,-0.049582,0.049530,-0.553543,0.831329,-22.413560,1.612692,44.461750,0.460683,-0.766222,-0.447937,-21.4439526,-2.80226722E-14,43.5189667,2.10470295,Building,Surface,3.695602,3.121826,0.002506,0.000000,-22.361770,1.586734,44.453990,16.338530,131.234300,358.312000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675667,2025-12-16 15:37:55.667,2322.732000,2.335693,23,10,0,0.027991,0.014000,-0.052537,0.189133,-0.677322,0.710938,-22.415410,1.613518,44.463500,0.251201,-0.859671,-0.444784,-21.9439335,-2.80933249E-14,43.628685,1.87687254,Building,Surface,3.502609,3.272293,0.010207,0.000000,-22.361760,1.585663,44.454240,16.882800,131.223900,358.303500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675678,2025-12-16 15:37:55.678,2322.743000,2.346924,23,10,2,-0.029059,0.009584,-0.041510,0.322128,-0.544876,0.774155,-22.370200,1.606991,44.500080,0.229844,-0.760122,-0.607749,-21.8842869,-2.78270923E-14,43.2152252,2.11409354,Building,Surface,2.482956,3.438965,0.010024,0.000000,-22.361700,1.584625,44.454400,17.370090,131.222100,358.283400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675689,2025-12-16 15:37:55.689,2322.754000,2.357910,23,10,2,-0.029059,0.009584,-0.041510,0.322128,-0.544876,0.774155,-22.370000,1.606434,44.500210,0.225505,-0.764210,-0.604237,-21.8959694,-2.78366367E-14,43.2300491,2.10205483,Building,Surface,2.482956,3.438965,0.010024,0.000000,-22.361640,1.583806,44.454630,17.778780,131.247600,358.279900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675700,2025-12-16 15:37:55.700,2322.765000,2.369141,23,10,2,-0.029042,0.009590,-0.041571,0.300690,-0.571686,0.763367,-22.369900,1.606018,44.500260,0.223168,-0.788844,-0.572616,-21.9155464,-2.79038708E-14,43.334465,2.03588033,Building,Surface,2.003479,3.477936,0.010024,0.000000,-22.361600,1.583162,44.454730,18.084780,131.269700,358.259100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675711,2025-12-16 15:37:55.711,2322.776000,2.380127,23,10,2,-0.029013,0.009694,-0.042221,0.265167,-0.623535,0.735428,-22.370160,1.605888,44.500660,0.212317,-0.830932,-0.514235,-21.9598312,-2.80148609E-14,43.5068283,1.93260014,Building,Surface,2.574158,3.268799,0.160367,0.000000,-22.361510,1.582550,44.454850,18.378400,131.296700,358.270300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1765870675722,2025-12-16 15:37:55.722,2322.788000,2.391357,23,10,2,-0.029013,0.009694,-0.042221,0.265167,-0.623535,0.735428,-22.369950,1.605538,44.500650,0.209598,-0.832755,-0.512398,-21.9658413,-2.80186742E-14,43.5127525,1.92794883,Building,Surface,2.574158,3.268799,0.160367,0.000000,-22.361400,1.582065,44.454890,18.587520,131.347000,358.268400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
