UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel
1766731773352,2025-12-26 14:49:33.352,1792.338000,2.060303,23,10,2,0.001598,0.005506,-0.038221,-0.118439,0.010681,0.992889,-22.779100,1.611977,44.418570,-0.951132,0.164705,0.261133,0.000000,0.000000,0.000000,0.000000,0,0,3.699951,3.240036,11025200.000000,0.000000,-22.815510,1.612376,44.431530,351.291200,292.224900,358.131400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773364,2025-12-26 14:49:33.364,1792.350000,2.071533,23,10,2,0.023500,0.004895,-0.036506,-0.071091,0.046906,0.996353,-22.772850,1.611165,44.439590,-0.931845,0.200415,0.302445,0.000000,0.000000,0.000000,0.000000,0,0,3.602142,3.185257,171252.800000,0.000000,-22.815750,1.612653,44.431450,351.238100,292.050300,358.116800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773374,2025-12-26 14:49:33.374,1792.360000,2.082397,23,10,2,0.026801,0.005050,-0.036956,-0.069092,0.042358,0.996704,-22.771580,1.611469,44.442550,-0.933094,0.197003,0.300855,0.000000,0.000000,0.000000,0.000000,0,0,3.473373,3.227341,10703.800000,0.000000,-22.816090,1.613028,44.431350,351.175200,291.827500,358.101800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773385,2025-12-26 14:49:33.385,1792.372000,2.093506,23,10,2,0.012930,0.005182,-0.037111,-0.045349,0.047821,0.997818,-22.776790,1.612439,44.429570,-0.925665,0.202767,0.319395,0.000000,0.000000,0.000000,0.000000,0,0,3.558640,3.186707,10703.800000,0.000000,-22.816390,1.613476,44.431160,351.118500,291.596400,358.092900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773397,2025-12-26 14:49:33.397,1792.383000,2.104736,23,10,2,0.012930,0.005182,-0.037111,-0.045349,0.047821,0.997818,-22.777160,1.612832,44.429540,-0.926900,0.204358,0.314767,0.000000,0.000000,0.000000,0.000000,0,0,3.558640,3.186707,10703.800000,0.000000,-22.816760,1.613936,44.430930,351.026600,291.316100,358.062400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773408,2025-12-26 14:49:33.408,1792.394000,2.115723,23,10,2,0.004989,0.005488,-0.037975,-0.056030,0.027206,0.998047,-22.779400,1.613614,44.421770,-0.935533,0.186123,0.300188,0.000000,0.000000,0.000000,0.000000,0,0,3.549927,3.185455,173308.800000,0.000000,-22.817050,1.614355,44.430680,350.927500,291.002900,358.036000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773418,2025-12-26 14:49:33.418,1792.405000,2.126831,23,10,2,0.019805,0.005560,-0.038463,-0.158417,-0.014404,0.987259,-22.774090,1.613436,44.435320,-0.969268,0.148761,0.195893,-33.723210,3.293885,46.648180,11.296190,Target25,Target,3.527420,3.379364,693203.100000,0.000000,-22.817390,1.614771,44.430290,350.820500,290.668200,357.993200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773430,2025-12-26 14:49:33.430,1792.416000,2.137939,23,10,2,0.019805,0.005560,-0.038463,-0.158417,-0.014404,0.987259,-22.774460,1.613699,44.435240,-0.970273,0.150453,0.189521,-33.415390,3.263712,46.513700,10.966860,Target25,Target,3.527420,3.379364,693203.100000,0.000000,-22.817730,1.615112,44.429930,350.728400,290.297500,357.948100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773441,2025-12-26 14:49:33.441,1792.427000,2.148926,23,10,2,0.003471,0.007013,-0.043164,-0.556824,-0.053314,0.828903,-22.775670,1.615162,44.418160,-0.964039,0.102460,-0.245166,-26.469010,2.007699,43.478900,3.831067,Target25,Target,3.447754,3.180710,173324.800000,0.000000,-22.818040,1.615399,44.429520,350.632800,289.881700,357.901700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766731773452,2025-12-26 14:49:33.452,1792.438000,2.160156,23,10,2,0.004989,0.005488,-0.037975,-0.056030,0.027206,0.998047,-22.780530,1.614634,44.421120,-0.942112,0.192912,0.274204,0.000000,0.000000,0.000000,0.000000,0,0,3.549927,3.185455,672.987700,0.000000,-22.818410,1.615649,44.428980,350.539800,289.440000,357.871400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
