UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1764936519211,2025-12-05 20:08:39.211,1555.458000,2.052612,23,15,2,0.011305,0.010447,-0.041677,-0.557221,-0.100143,0.824295,-25.431520,1.851208,26.944400,0.735783,0.164126,0.657018,-5.7170639,6.24877501,44.548439,26.7936707,Building,Surface,4.143936,3.980286,0.002460,0.000000,-25.390520,1.853592,26.961370,343.442900,82.919570,357.305300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1764936519222,2025-12-05 20:08:39.222,1555.469000,2.063721,23,15,2,0.011305,0.010447,-0.041677,-0.557221,-0.100143,0.824295,-25.431430,1.851265,26.945370,0.724114,0.163311,0.670056,-6.40819645,6.14161682,44.5484428,26.2708702,Building,Surface,4.143936,3.980286,0.002460,0.000000,-25.390740,1.853647,26.963050,343.408900,81.885190,357.443300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1764936519232,2025-12-05 20:08:39.232,1555.480000,2.074585,23,15,2,0.029745,0.009622,-0.039076,-0.508774,-0.107895,0.854096,-25.425490,1.850546,26.928640,0.751665,0.161290,0.639497,-4.71516705,6.29450417,44.5484428,27.5521984,Building,Surface,4.088531,3.794586,0.158395,0.000000,-25.390910,1.853701,26.964670,343.403100,80.921620,357.574400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1764936519243,2025-12-05 20:08:39.243,1555.491000,2.085815,23,15,2,0.003490,0.011320,-0.045224,-0.386124,-0.136734,0.912247,-25.436240,1.851537,26.954280,0.826884,0.144579,0.543454,0,6.29901171,43.6717758,30.7612877,Building,Surface,3.830505,3.644470,0.039845,0.000000,-25.391110,1.853752,26.966260,343.399900,79.981210,357.694100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1764936519254,2025-12-05 20:08:39.254,1555.502000,2.096924,23,15,2,0.006018,0.011169,-0.044728,-0.349106,-0.152283,0.924622,-25.435250,1.851485,26.952750,0.842557,0.130939,0.522440,0,5.80429268,42.7242584,30.1880264,Building,Surface,3.748993,3.647522,0.009900,0.000000,-25.391290,1.853776,26.967730,343.417300,79.163380,357.791600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1764936519266,2025-12-05 20:08:39.266,1555.514000,2.108032,23,15,2,0.006018,0.011169,-0.044728,-0.349106,-0.152283,0.924622,-25.435280,1.851526,26.953520,0.835550,0.130114,0.533777,0,5.81237364,43.2024155,30.4412289,Building,Surface,3.748993,3.647522,0.009900,0.000000,-25.391530,1.853794,26.969080,343.431000,78.375500,357.893300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1764936519277,2025-12-05 20:08:39.277,1555.525000,2.119263,23,15,2,0.010740,0.010828,-0.043451,-0.309448,-0.143936,0.939941,-25.432910,1.851432,26.949920,0.850144,0.140347,0.507468,0,6.05005312,42.1313362,29.9154949,Building,Surface,3.703659,3.630051,0.009961,0.000000,-25.391690,1.853801,26.970310,343.447000,77.676220,357.982800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1764936519288,2025-12-05 20:08:39.288,1555.536000,2.130249,23,15,2,-0.028097,0.012056,-0.046444,-0.294586,-0.124161,0.947510,-25.445060,1.852955,26.987530,0.849947,0.160373,0.501840,0,6.65407896,42.0112267,29.9368248,Building,Surface,3.842316,3.708923,0.645343,0.000000,-25.391860,1.853718,26.971360,343.457600,77.050780,358.062700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1764936519299,2025-12-05 20:08:39.299,1555.547000,2.141357,23,15,2,-0.028097,0.012056,-0.046444,-0.294586,-0.124161,0.947510,-25.445360,1.852896,26.988110,0.844951,0.160003,0.510323,0,6.6713233,42.3562775,30.1141891,Building,Surface,3.842316,3.708923,0.645343,0.000000,-25.392010,1.853690,26.972470,343.458700,76.469700,358.133000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1764936519310,2025-12-05 20:08:39.310,1555.558000,2.152466,23,15,2,0.006018,0.011169,-0.044728,-0.349106,-0.152283,0.924622,-25.435160,1.851507,26.956090,0.813179,0.127731,0.567816,-0.240852013,5.80893087,44.5484428,30.9823322,Building,Surface,3.748993,3.647522,0.040333,0.000000,-25.392070,1.853719,26.973420,343.459800,75.966020,358.217000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
